"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"298","Pes1",1431.691281,-1.215168564,0.326851611,-3.717798913,0.000200966,0.003322967
"299","Gal3st1",343.7527582,-2.500215247,0.605003435,-4.132563721,3.59e-05,0.000944086
"300","Rasl10a",30.25721748,-2.815052019,1.007128183,-2.795127836,0.00518792,0.036111022
"301","Rhbdd3",274.6449732,-1.828635191,0.501936467,-3.64316066,0.000269311,0.004126655
"302","Aebp1",159.3848995,-6.335485786,1.69223043,-3.743867073,0.00018121,0.00310827
"303","Ppia",20464.4241,2.063779381,0.650875837,3.170772773,0.00152034,0.014753867
"304","Tns3",170.3882708,-3.424612217,0.820971376,-4.171414886,3.03e-05,0.000828554
"305","Upp1",63.48073223,-5.693450805,1.199054101,-4.748285169,2.05e-06,0.000108915
"306","Fignl1",101.7532547,4.828148023,1.478869318,3.264756368,0.001095583,0.011596426
"307","Grb10",60.19825599,-5.99879647,2.217691962,-2.704972816,0.006830998,0.044254973
"308","Cobl",4862.048666,-3.268810785,0.852280918,-3.835367793,0.000125377,0.002355638
"309","Plek",170.6296005,3.659897672,1.237682674,2.957056561,0.003105911,0.025018214
"310","Pno1",644.7997354,1.556585893,0.463472853,3.358526574,0.000783592,0.009061718
"311","Actr2",3891.597074,1.193652888,0.2871029,4.157578658,3.22e-05,0.000870293
"312","Peli1",3525.672866,-1.940497108,0.666524349,-2.91136717,0.003598509,0.027861703
"313","Wdpcp",20.29101204,-3.435442947,0.933955383,-3.678380154,0.00023472,0.003726664
"314","Ehbp1",55.61950897,-2.719953177,0.964314678,-2.820607463,0.004793282,0.033993792
"315","Gm12070",2037.254646,3.178968003,0.996708845,3.189465026,0.001425364,0.013970929
"316","Pnpt1",374.7469852,1.396459403,0.41308234,3.380583651,0.000723321,0.008518554
"317","Chac2",227.5879358,1.620223151,0.516664376,3.135929681,0.001713103,0.016113021
"318","Stk10",959.0803189,-3.400429739,0.731835704,-4.6464387,3.38e-06,0.000155866
"319","Ranbp17",4.738562485,-6.902344023,2.400113307,-2.875840904,0.004029528,0.030038531
"320","Gabrp",18.81736569,-4.628968061,1.527419084,-3.030581528,0.002440833,0.020805967
"321","Dock2",91.24610858,-3.957847669,0.735070528,-5.384310105,7.27e-08,7.87e-06
"322","Spdl1",98.16055308,1.840261427,0.615890653,2.987967777,0.002808392,0.023189362
"323","Slit3",42.46533337,-3.007629545,1.068613755,-2.814515095,0.004885088,0.034439873
"324","Hmmr",98.38269113,3.534877739,1.045624429,3.380638059,0.000723177,0.008518554
"325","Ccng1",2052.060679,4.342951106,0.783574393,5.542487277,2.98e-08,3.73e-06
"326","Fabp6",51.68580125,-1.880762434,0.623102702,-3.018382731,0.002541277,0.021481635
"327","Pwwp2a",456.9006099,-1.574423092,0.569159575,-2.76622438,0.00567095,0.038713904
"328","Clint1",1977.88021,1.538374292,0.319301817,4.817931528,1.45e-06,7.99e-05
"329","Adam19",187.4130562,-4.441093722,0.823837984,-5.390736784,7.02e-08,7.69e-06
"330","Gfpt2",22.47707787,-5.613231043,1.753844049,-3.200530313,0.001371749,0.013611052
"331","Clk4",1215.470021,-1.981370639,0.537699414,-3.684903847,0.000228789,0.003662769
"332","N4bp3",645.1170996,-1.931605193,0.512482574,-3.769113899,0.000163828,0.002887471
"333","D930048N14Rik",321.777296,-2.897094489,0.701656137,-4.128937718,3.64e-05,0.000951024
"334","Cdkl3",34.73495066,-2.087180365,0.72085061,-2.895440937,0.003786263,0.028922004
"335","Zcchc10",235.4588467,1.778362298,0.666685439,2.667468333,0.007642509,0.047961504
"336","Slc22a5",138.9800307,-2.74867376,0.51515247,-5.335650933,9.52e-08,9.89e-06
"337","Pdlim4",78.26947223,-2.738441224,0.995136195,-2.751825568,0.005926408,0.039791596
"338","Tnip1",1277.839317,-2.384267424,0.544122814,-4.381855275,1.18e-05,0.000397275
"339","Ccdc69",54.67298859,-3.144962992,1.043188681,-3.014759504,0.002571831,0.021646479
"340","Slc36a2",72.30476147,-3.033500037,0.904732724,-3.352923972,0.000799627,0.00917809
"341","Sparc",1205.24127,-4.323365609,1.086693482,-3.978459135,6.94e-05,0.001518731
"342","Larp1",2536.278503,-1.049391736,0.381247781,-2.752518935,0.005913873,0.03977694
"343","Zfp692",1538.43991,-1.881715882,0.554153246,-3.395659769,0.000684634,0.008214005
"344","Sh3bp5l",2199.743786,-1.264701644,0.425839832,-2.969899825,0.002978969,0.024268251
"345","Gjc2",133.781072,-2.287545751,0.680343064,-3.36234155,0.000772845,0.008950385
"346","Mprip",4901.807183,-1.911936808,0.597866107,-3.197934766,0.001384156,0.013662872
"347","Pld6",9.671746352,-6.608073535,1.915695992,-3.449437469,0.000561756,0.007129335
"348","Map2k3",5287.167242,-1.664235454,0.578961941,-2.874516156,0.004046471,0.030116323
"349","Slc47a2",7.528804515,-5.038803223,1.85414528,-2.71758814,0.006575964,0.043028378
"350","Rnf112",5.198645755,-6.957652779,2.435551088,-2.856705742,0.004280625,0.031328058
"351","Grap",136.7429173,2.399598846,0.886556089,2.706652039,0.006796545,0.044111531
"352","Specc1",77.22764531,-3.882031453,0.903177257,-4.298194428,1.72e-05,0.000529933
"353","Mmgt2",100.7296301,-1.723397521,0.552005553,-3.122065552,0.001795869,0.01658697
"354","Trim16",615.9254873,-3.131574061,0.774650289,-4.042564893,5.29e-05,0.00124054
"355","Fbxw10",8.98894904,-6.320725263,1.655513383,-3.817985001,0.000134546,0.0024824
"356","Hs3st3b1",231.5535965,1.872705469,0.600811557,3.116959799,0.001827265,0.016836471
"357","Arhgap44",47.21369052,-3.480951403,0.782934032,-4.446034097,8.75e-06,0.000316312
"358","Gas7",2746.307538,-2.973435308,0.830197459,-3.581600107,0.000341496,0.004989026
"359","Usp43",43.86100056,-2.952465178,0.831342218,-3.551443816,0.000383124,0.005411976
"360","Stx8",396.8177328,-1.732573047,0.50407842,-3.437110138,0.000587956,0.00734062
"361","Aurkb",114.2204205,5.399236783,1.03696952,5.20674589,1.92e-07,1.68e-05
"362","Vamp2",1956.049182,-2.178302041,0.555501227,-3.921327149,8.81e-05,0.001804579
"363","Aloxe3",4054.233672,-2.700295344,0.829160062,-3.256663539,0.0011273,0.011818192
"364","Kcnab3",42.30567043,-3.163804701,0.804922769,-3.930569272,8.47e-05,0.001764831
"365","Chd3os",12326.70437,-2.212940732,0.727896228,-3.040187114,0.002364312,0.02037976
"366","Sox15",74.76471131,4.555207595,1.150736665,3.958514345,7.54e-05,0.001612087
"367","Zbtb4",360.5230335,-1.574090608,0.405224687,-3.884488431,0.000102546,0.002010233
"368","Nlgn2",114.7454429,-3.727023393,0.80862888,-4.6090654,4.04e-06,0.000178123
"369","Dvl2",150.4008678,-1.289048274,0.467147569,-2.759402722,0.005790712,0.039213244
"370","Slc16a13",319.0907641,-2.221888394,0.684844232,-3.244370457,0.001177105,0.012190656
"371","Alox12",172.7973689,-2.279145488,0.768949754,-2.963971931,0.00303696,0.024578745
"372","Alox12e",3978.030668,-3.031625721,1.113278343,-2.723151619,0.006466237,0.042451774
"373","Rnf167",1859.843919,-1.497992245,0.464320398,-3.226203825,0.00125444,0.012725734
"374","Pitpnm3",217.5510151,4.747940699,1.084173183,4.379319441,1.19e-05,0.000400369
"375","Ggt6",886.7791914,-1.079229676,0.391842253,-2.75424528,0.005882766,0.03965718
"376","Atp2a3",109.4049146,-3.071504086,0.882732852,-3.479539794,0.000502276,0.006671728
"377","Shpk",81.29615106,-2.689940045,0.677326542,-3.971407999,7.14e-05,0.00155099
"378","Rap1gap2",27.07555311,-3.159663933,1.138926461,-2.77424754,0.005532956,0.037970287
"379","Sgsm2",577.8725063,-1.831614748,0.558468756,-3.279708541,0.001039144,0.011160448
"380","Tsr1",329.409011,1.456745887,0.483964641,3.010025453,0.002612258,0.021914734
"381","Rtn4rl1",44.43674351,-2.242828105,0.711350169,-3.15291709,0.001616477,0.015411685
"382","Slc43a2",690.2730383,-2.329386132,0.607759604,-3.832742612,0.000126723,0.00237512
"383","Inpp5k",630.0912579,-1.661183305,0.334722589,-4.96286584,6.95e-07,4.38e-05
"384","Crk",1856.08214,1.130300479,0.269671311,4.191400539,2.77e-05,0.0007705
"385","Vps53",813.8964079,1.223555446,0.365735184,3.345468246,0.000821438,0.009365486
"386","Bhlha9",9.640426646,-9.049834751,1.727012408,-5.240167767,1.6e-07,1.45e-05
"387","Cpd",3941.038973,1.14887483,0.405367274,2.834157818,0.004594663,0.03293628
"388","Fam222b",167.8036037,-1.325011071,0.413465446,-3.204647651,0.001352279,0.013469331
"389","Proca1",32.09133591,-2.650721557,0.944937558,-2.805181712,0.005028822,0.035194884
"390","Spag5",119.4827068,4.311572385,0.989592167,4.356918463,1.32e-05,0.000433177
"391","Slc46a1",303.0182531,-2.583630423,0.759807774,-3.400373766,0.000672938,0.008092632
"392","Sebox",135.5324906,-3.507012017,1.040508303,-3.370479608,0.000750375,0.008756649
"393","Rab11fip4",68.26212111,-5.615048124,1.473263265,-3.811299893,0.000138238,0.002526253
"394","Suz12",713.8357681,1.113024727,0.323602451,3.43948176,0.000582829,0.007300326
"395","Crlf3",289.2131332,-3.195700341,0.59778109,-5.345937496,9e-08,9.4e-06
"396","Rhbdl3",381.0941729,-2.110108261,0.773716507,-2.727236968,0.006386715,0.04207348
"397","Myo1d",471.9154152,-2.977949101,0.916561304,-3.249045193,0.001157931,0.012032616
"398","C030013C21Rik",16.34872663,-7.834589004,1.534922,-5.104226147,3.32e-07,2.51e-05
"399","Nle1",177.9581577,1.576959089,0.593790043,2.655751991,0.007913179,0.049191634
"400","Slfn10-ps",41.10323892,5.561098916,1.606614841,3.461376539,0.000537421,0.006914214
"401","Slfn2",727.5871434,2.776735108,0.979254341,2.835560685,0.004574532,0.03286571
"402","Taf15",990.1591098,-1.400807162,0.468288588,-2.991333117,0.002777623,0.022988309
"403","Ccl6",306.3079417,-5.018268055,1.103168718,-4.548957902,5.39e-06,0.000217474
"404","Wfdc21",4817.522677,-3.650183975,1.204415638,-3.030668035,0.002440134,0.020805967
"405","Dusp14",2690.017062,-1.573173982,0.587520531,-2.677649373,0.007414079,0.047095175
"406","Pigw",140.6170798,1.5314263,0.522220147,2.932530099,0.003362123,0.026485122
"407","Znhit3",172.1870253,2.853504918,0.798075977,3.57548028,0.000349586,0.005049605
"408","Ppm1d",1053.887878,-1.619874987,0.496038898,-3.265620887,0.001092244,0.011569052
"409","Bcas3",367.5070122,-3.311550955,0.575422482,-5.754990566,8.66e-09,1.35e-06
"410","Tbx4",5.494425572,-7.20722758,2.332366944,-3.090091634,0.002000948,0.017994478
"411","Brip1",39.28871872,7.210860876,2.005286042,3.595926329,0.000323239,0.004790612
"412","Brip1os",334.8415199,1.258108692,0.441169489,2.851758167,0.004347816,0.031699047
"413","Ints2",226.5586845,2.47301378,0.850161972,2.908873676,0.003627334,0.028014319
"414","Tubd1",144.0691252,1.105023607,0.380593354,2.903423289,0.003691074,0.028307442
"415","Ypel2",1076.663585,-3.737914136,0.734253954,-5.090764735,3.57e-07,2.62e-05
"416","Prr11",61.22803888,3.584997887,1.189400835,3.014120875,0.002577251,0.021668365
"417","Ska2",99.02326405,2.025252162,0.660355243,3.066913124,0.002162817,0.019094034
"418","Cuedc1",206.2597651,-2.8948682,0.902987436,-3.205878714,0.001346507,0.013420616
"419","Coil",181.8129599,2.06416243,0.619348738,3.332795083,0.000859782,0.009673008
"420","Tom1l1",280.8294323,2.594237752,0.801071661,3.238459027,0.001201773,0.012371096
"421","Tob1",5845.549802,-1.905491228,0.708294325,-2.690253415,0.007139778,0.045705
"422","Luc7l3",1956.27103,-1.527394479,0.41743904,-3.658964144,0.000253237,0.003927342
"423","Gm11545",57.00237223,4.111450113,0.944912668,4.35114297,1.35e-05,0.000438194
"424","Dlx3",1580.079126,-1.893779141,0.509040552,-3.720291308,0.000198993,0.003295609
"425","Hoxb5",33.72911557,-3.15403208,1.05594346,-2.986932728,0.002817917,0.023246683
"426","Hoxb4",167.4271879,-5.507277932,1.08980165,-5.053468153,4.34e-07,3.03e-05
"427","Hoxb3",180.8589865,-1.994336227,0.55151428,-3.616109863,0.000299063,0.004492969
"428","Skap1",34.08026034,-2.969857322,0.941895996,-3.153062901,0.00161567,0.015411685
"429","Cdk5rap3",773.840268,-1.538747746,0.38330072,-4.014466097,5.96e-05,0.001357221
"430","Osbpl7",81.1881554,-2.053752793,0.605650438,-3.390987054,0.000696414,0.008335814
"431","Gpr179",31.98247744,9.367887702,2.537514084,3.691757914,0.000222709,0.003584105
"432","Arhgap23",1475.026903,-1.626091521,0.559883741,-2.904337816,0.003680308,0.028253076
"433","Srcin1",1262.460239,-2.092100907,0.701647843,-2.981696484,0.00286656,0.023572052
"434","E130012A19Rik",91.46579123,1.962239467,0.731733182,2.681632482,0.00732639,0.046721695
"435","Pgap3",398.905904,-1.685697713,0.400503383,-4.208947505,2.57e-05,0.000724838
"436","Ormdl3",1549.749498,-2.058584248,0.390499972,-5.271662983,1.35e-07,1.27e-05
"437","Msl1",1718.289856,-1.76458815,0.393933471,-4.479406499,7.49e-06,0.000276534
"438","Wipf2",1707.272776,-1.837639949,0.693687375,-2.649089511,0.008070895,0.049795901
"439","Top2a",715.9100526,4.702564145,0.814149616,5.776044171,7.65e-09,1.25e-06
"440","Igfbp4",397.9281013,-2.523563849,0.87383048,-2.887932963,0.003877825,0.029286631
"441","Krt25",3626.38282,-7.699498223,2.226525823,-3.458077218,0.000544045,0.006967862
"442","Krt26",522.3627149,-7.135618881,2.094074943,-3.407527941,0.000655542,0.007908182
"443","Krt27",4022.929715,-8.393000352,2.158028748,-3.889197658,0.000100576,0.001983166
"444","Krt28",263.8980563,-5.672762806,1.826814557,-3.105275675,0.001901018,0.017277788
"445","Krt23",8347.509025,-2.35857617,0.662276279,-3.561317602,0.000368998,0.005270573
"446","Krt39",46.14811631,-8.362671913,1.486203082,-5.626870253,1.84e-08,2.47e-06
"447","Krt40",38.15189554,-6.98544055,2.531956859,-2.758909783,0.005799454,0.039213292
"448","Krtap3-3",795.7584741,-6.548228597,1.228802581,-5.32895088,9.88e-08,1.01e-05
"449","Krtap3-2",1896.561531,-4.903104124,1.347143021,-3.639631462,0.000273029,0.004167273
"450","Krtap3-1",591.8271418,-8.733071482,1.80351409,-4.842252982,1.28e-06,7.28e-05
"451","Krtap1-5",772.1088403,-9.756999944,2.43055216,-4.014314157,5.96e-05,0.001357221
"452","Krtap1-4",561.5329016,-9.350083228,2.49246766,-3.751335826,0.000175895,0.003047721
"453","Krtap1-3",297.5851227,-9.554288811,2.229467678,-4.285457424,1.82e-05,0.000551722
"454","Krtap9-3",381.3662321,-10.12356165,2.338716161,-4.328683326,1.5e-05,0.000477309
"455","Gm11938",240.5528552,-8.785416195,2.566723175,-3.422814069,0.000619765,0.007583727
"456","Gm11937",86.85778887,-7.449908316,2.598711494,-2.866770064,0.004146842,0.030626051
"457","Krtap2-4",373.6713088,-9.850182159,2.244476484,-4.388632373,1.14e-05,0.000386992
"458","Gm11562",274.9261109,-10.32935636,2.022600861,-5.106967252,3.27e-07,2.5e-05
"459","Krtap4-1",639.1217933,-9.455261447,2.795681751,-3.382095063,0.000719352,0.008491343
"460","Krtap4-2",384.8531554,-9.222756511,2.401129207,-3.841008007,0.00012253,0.002319169
"461","Krtap4-7",483.4030514,-10.13440593,2.437192133,-4.158230198,3.21e-05,0.000869345
"462","Gm11563",589.6708789,-9.601324019,2.269884982,-4.229872481,2.34e-05,0.000669206
"463","Krtap4-6",198.4318983,-8.699012457,2.384137037,-3.648704887,0.000263566,0.004063243
"464","Gm11595",327.0764419,-9.04214422,2.242251607,-4.032618012,5.52e-05,0.001278638
"465","Krtap4-8",117.8180692,-8.447077974,1.889750034,-4.469944607,7.82e-06,0.000287672
"466","Krtap4-9",176.2903244,-8.293985912,2.240690986,-3.701530449,0.000214303,0.003485314
"467","Gm11596",97.99187238,-8.103553562,2.409948852,-3.362541722,0.000772285,0.008950385
"468","Gm11554",159.8168942,-7.819238422,1.926552676,-4.058668376,4.94e-05,0.001179645
"469","Gm11569",24.34357613,-8.841503769,1.68020158,-5.262168467,1.42e-07,1.32e-05
"470","Krtap4-13",186.5239744,-8.035202322,2.05777148,-3.904807896,9.43e-05,0.001894126
"471","Gm11564",72.19779998,-9.002074059,2.038950625,-4.415052502,1.01e-05,0.000353419
"472","Krtap4-16",243.0114193,-9.681006706,2.62072791,-3.694014426,0.000220741,0.003565034
"473","Gm11568",471.007268,-8.201270038,2.594350831,-3.161203158,0.001571189,0.01509225
"474","Gm11559",585.2928665,-8.605757105,2.250208114,-3.824427194,0.000131076,0.00243593
"475","Krtap9-1",158.5095695,-6.847336844,1.813912388,-3.774899432,0.000160072,0.002844104
"476","Gm11567",476.2596887,-8.26889766,2.531141273,-3.266865325,0.001087454,0.011551339
"477","Krtap16-1",162.0125961,-8.450425348,2.763505405,-3.057864599,0.002229203,0.019510602
"478","Krtap17-1",130.835889,-8.823499136,1.819435964,-4.849579382,1.24e-06,7.09e-05
"479","Krt33a",925.2703191,-8.017845032,2.376460712,-3.373859703,0.000741221,0.008685152
"480","Krt33b",643.2244272,-8.407496141,2.289150337,-3.672758405,0.000239946,0.003782292
"481","Krt34",1374.941192,-9.368453365,2.328641948,-4.023140343,5.74e-05,0.001323238
"482","Krt31",473.1981647,-8.278049146,2.484482672,-3.331900536,0.000862551,0.009673008
"483","Krt32",62.30416585,-4.23678066,1.466840324,-2.888372094,0.003872415,0.029274542
"484","Krt36",17.54092494,-5.704824747,1.519902208,-3.753415659,0.000174441,0.003036226
"485","Krt14",126061.5722,4.208441636,0.812196646,5.181555054,2.2e-07,1.89e-05
"486","Krt16",93444.63242,5.882104185,0.908576793,6.473975817,9.55e-11,3.55e-08
"487","Krt42",13.16009179,-4.947397296,1.364868877,-3.624815086,0.000289168,0.004387194
"488","Cnp",62.32985639,-3.776832136,1.042839214,-3.621682122,0.000292694,0.004427085
"489","Atp6v0a1",1592.438309,-1.472851438,0.429331108,-3.430572374,0.000602309,0.007444626
"490","Mlx",691.2845643,1.571337926,0.272931106,5.757269477,8.55e-09,1.34e-06
"491","Psmc3ip",50.2732558,3.965331122,1.235344904,3.209897988,0.001327821,0.013282452
"492","Fam134c",2288.647816,-1.186016687,0.279568037,-4.24231861,2.21e-05,0.000643933
"493","Wnk4",42.5293536,-3.153755921,0.819760698,-3.847166529,0.000119492,0.002278497
"494","Ifi35",841.5153946,1.500984316,0.537693007,2.791526569,0.005246005,0.036416374
"495","Rdm1",207.4329216,-2.650557127,0.992153788,-2.671518429,0.007550893,0.047627787
"496","Lsm12",254.5723252,1.266591804,0.428098788,2.95864375,0.003089961,0.024928928
"497","G6pc3",156.1912155,-1.744296959,0.545394721,-3.198228533,0.001382747,0.013657732
"498","Hdac5",1857.004978,-2.432439652,0.704340929,-3.453497522,0.000553367,0.007040317
"499","BC030867",29.76105672,7.602236043,2.446990367,3.10676991,0.001891436,0.017211098
"500","Rundc3a",81.61999036,1.635091927,0.611841326,2.672411715,0.007530819,0.047571374
"501","Kif18b",65.9044183,6.329850716,1.409155732,4.491945478,7.06e-06,0.000265309
"502","Plcd3",645.2851361,-2.154281904,0.576009128,-3.74001348,0.00018401,0.003145779
"503","Hexim2",29.97980759,-3.406169622,0.988273959,-3.446584411,0.000567721,0.007181322
"504","Mapt",63.50912504,-3.821893429,1.025575226,-3.72658517,0.000194092,0.003240302
"505","Cdc27",729.8532649,1.474159281,0.320957596,4.59300325,4.37e-06,0.000188093
"506","Itgb3",31.50034557,-5.893325629,1.779657054,-3.311495108,0.000927989,0.010201901
"507","Limd2",193.3577559,-1.799276319,0.555324693,-3.240043783,0.001195113,0.012335594
"508","Kpna2",1753.806091,2.136313305,0.540184828,3.954782129,7.66e-05,0.001632917
"509","Prkca",80.9914877,-3.778192232,0.952503537,-3.966591288,7.29e-05,0.001573765
"510","Rgs9",33.68986163,-3.399853594,0.885399442,-3.839909347,0.00012308,0.002323848
"511","Arsg",33.16736363,-2.656288213,0.910630784,-2.916976077,0.003534429,0.027448528
"512","Abca5",1802.867173,-3.178704656,0.92008545,-3.454792873,0.000550716,0.007024025
"513","BC006965",51.87123033,-4.515420438,1.062143141,-4.251235323,2.13e-05,0.000624736
"514","Ttyh2",126.1750471,-3.075555025,0.821057709,-3.745845137,0.000179787,0.003101183
"515","Cd300lh",28.1585144,-7.722915655,2.76208522,-2.796045393,0.005173213,0.036024973
"516","Rab37",19.73902633,-5.758122663,0.931664278,-6.180469508,6.39e-10,1.53e-07
"517","Nat9",409.5178672,-2.010860559,0.616240114,-3.263112079,0.001101959,0.011626759
"518","Fads6",25.60031194,4.098099453,1.302199005,3.147060807,0.001649207,0.015644424
"519","Otop2",72.56182752,-6.599474704,1.051213518,-6.277958368,3.43e-10,9.59e-08
"520","Kctd2",457.7598013,-1.226668415,0.434434079,-2.823600803,0.004748749,0.033773033
"521","Recql5",380.3279567,-1.400924427,0.469651873,-2.982899691,0.002855316,0.023504738
"522","Smim6",17.11293215,-3.20319536,1.142793336,-2.802952431,0.005063714,0.035390731
"523","Wbp2",1748.632016,-1.172230155,0.412113338,-2.844436342,0.004449007,0.032253206
"524","Fbf1",462.1360176,-1.066420893,0.398659287,-2.675018312,0.007472517,0.047319782
